"Date","alpha_0.01","alpha_0.05"
"2008-05-15",-2.52347242715063,-1.59174404881755
"2008-05-16",-2.55687637726271,-1.61349827958807
"2008-05-19",-2.43921869082789,-1.54819383139084
"2008-05-20",-2.37297877441585,-1.49082416919213
"2008-05-21",-2.3857946319424,-1.50355728350525
"2008-05-22",-2.56878271277248,-1.63353448294348
"2008-05-23",-2.4796018509951,-1.57490842877933
"2008-05-27",-2.55339711540743,-1.6309110795737
"2008-05-28",-2.50478153695225,-1.58724970921557
"2008-05-29",-2.4654130377712,-1.55796589483674
"2008-05-30",-2.38591345648308,-1.5283582375909
"2008-06-02",-2.35892131127982,-1.49184408838043
"2008-06-03",-2.359883140397,-1.50583925053124
"2008-06-04",-2.33954835625568,-1.47223985278752
"2008-06-05",-2.25180920952611,-1.42008808098309
"2008-06-06",-2.47667780766063,-1.54116830377554
"2008-06-09",-3.13300208850844,-1.98484863602252
"2008-06-10",-3.07117033708386,-1.92518562432958
"2008-06-11",-2.92881644235808,-1.84884347528128
"2008-06-12",-3.09207310774029,-1.95986929316823
"2008-06-13",-2.99687625060933,-1.90179630000774
"2008-06-16",-3.05467898189179,-1.92081600031655
"2008-06-17",-2.9411310895227,-1.86545594883782
"2008-06-18",-2.91530402897171,-1.84631210732616
"2008-06-19",-2.91878853333064,-1.85174268183546
"2008-06-20",-2.77409130293429,-1.78309369807515
"2008-06-23",-3.02885685110352,-1.90995513737471
"2008-06-24",-2.94023927932896,-1.86368604932758
"2008-06-25",-2.8657491999289,-1.81583082687103
"2008-06-26",-2.80228132879032,-1.76984706782586
"2008-06-27",-3.35550647985474,-2.13724274347583
"2008-06-30",-3.24931395334821,-2.08209920612904
"2008-07-01",-3.18054374706665,-2.02998291264124
"2008-07-02",-3.10911712363677,-1.96078561834658
"2008-07-03",-3.23064549095732,-2.0398548518016
"2008-07-07",-3.13672606710992,-1.98088847913488
"2008-07-08",-3.07996878779586,-1.95284212317666
"2008-07-09",-3.28814851829756,-2.09236480702275
"2008-07-10",-3.51760722022165,-2.23961612998723
"2008-07-11",-3.38794508691596,-2.18000080021419
"2008-07-14",-3.41407877430614,-2.17322415315676
"2008-07-15",-3.40148650501239,-2.20173148814874
"2008-07-16",-3.31702855273306,-2.14339785324173
"2008-07-17",-4.24605635351206,-2.81140024771669
"2008-07-18",-4.63835009415606,-3.08587536447185
"2008-07-21",-4.43299473589897,-2.93347163410781
"2008-07-22",-4.24463766617641,-2.79771385255463
"2008-07-23",-4.48024664545558,-2.97711650172757
"2008-07-24",-4.45375206192391,-2.98603594935927
"2008-07-25",-4.92980310198268,-3.25665569186629
"2008-07-28",-4.68449531334424,-3.11822807284711
"2008-07-29",-4.80990803785616,-3.18142909626851
"2008-07-30",-5.15783684239762,-3.43261094088152
"2008-07-31",-4.85843959451444,-3.22129828752849
"2008-08-01",-4.63891475404981,-3.07073304733224
"2008-08-04",-4.38927425490589,-2.90627137736531
"2008-08-05",-4.20848986262948,-2.76350089648906
"2008-08-06",-4.64617369564974,-3.02225024037338
"2008-08-07",-4.40685983318631,-2.89772884750761
"2008-08-08",-4.57954131570278,-2.97443632390313
"2008-08-11",-4.74560783137053,-3.12692393909341
"2008-08-12",-4.65993442951016,-3.05071918747622
"2008-08-13",-4.62147729733044,-3.06749176358735
"2008-08-14",-4.56323309291984,-3.01859482737672
"2008-08-15",-4.53864881362062,-2.98276971881963
"2008-08-18",-4.35124749897383,-2.88465766814215
"2008-08-19",-4.34790031035488,-2.85881916023991
"2008-08-20",-4.35654083777496,-2.87304969957747
"2008-08-21",-4.14647344358255,-2.72847248371174
"2008-08-22",-3.97748532475381,-2.59894332315931
"2008-08-25",-3.94288298927917,-2.59441548188766
"2008-08-26",-3.98271749231692,-2.61906284043233
"2008-08-27",-3.80517693235102,-2.48302217864209
"2008-08-28",-3.67252926485047,-2.40307691820197
"2008-08-29",-3.86138383158983,-2.5248873033707
"2008-09-02",-3.68189471152563,-2.40642284375369
"2008-09-03",-3.58460287175664,-2.32675772592575
"2008-09-04",-3.42044369327322,-2.22383172317211
"2008-09-05",-3.80236082698478,-2.44726392786285
"2008-09-08",-3.73526604813059,-2.4111390818814
"2008-09-09",-3.90208985067106,-2.54338517244449
"2008-09-10",-4.39026889948028,-2.83849493654728
"2008-09-11",-4.23660667833831,-2.73802926772616
"2008-09-12",-4.14851744595512,-2.65164860891115
"2008-09-15",-4.00935682252384,-2.54716678272093
"2008-09-16",-5.22168765844779,-3.35701398371871
"2008-09-17",-5.19184700151729,-3.30819900185433
"2008-09-18",-6.13986738229055,-3.91597306215654
"2008-09-19",-7.13210756519246,-4.6104180111682
"2008-09-22",-7.98392510966582,-5.1588191206139
"2008-09-23",-8.38155760901743,-5.37506126151395
"2008-09-24",-7.99446996908789,-5.15126305824071
"2008-09-25",-7.58650174428491,-4.90361713327228
"2008-09-26",-7.37876164564126,-4.77386532609234
"2008-09-29",-7.12451313132987,-4.54689296237199
"2008-09-30",-9.84232984365527,-6.27265240114599
"2008-10-01",-10.4414893580614,-6.72065352136119
"2008-10-02",-10.1285106047428,-6.51543507161883
"2008-10-03",-10.0700077752889,-6.47643691069837
"2008-10-06",-9.71853342797693,-6.20531992840234
"2008-10-07",-9.68310198413188,-6.15576965688008
"2008-10-08",-10.5726340689269,-6.6919535367441
"2008-10-09",-10.0997047707775,-6.44562880982263
"2008-10-10",-11.2384182693948,-7.23214748247752
"2008-10-13",-10.9693242690696,-6.9564931305247
"2008-10-14",-13.2386608314491,-8.30591803955798
"2008-10-15",-12.7686371103829,-8.0516220439903
"2008-10-16",-14.0661527062302,-8.84235740032965
"2008-10-17",-13.7901403416368,-8.58531407078586
"2008-10-20",-13.2763363091679,-8.23132284728824
"2008-10-21",-13.0039452484628,-8.11893288943559
"2008-10-22",-12.5199726657507,-7.82694418967976
"2008-10-23",-12.8651933460295,-8.0636037611053
"2008-10-24",-12.328746081152,-7.69458753512959
"2008-10-27",-12.1528624913463,-7.52721001664296
"2008-10-28",-11.6951225727711,-7.31178155706421
"2008-10-29",-13.2910415503262,-8.33802665227176
"2008-10-30",-12.8314139493721,-8.03494162776664
"2008-10-31",-12.4400970322367,-7.81046190966383
"2008-11-03",-12.0324795736905,-7.50733479495819
"2008-11-04",-11.4594256593326,-7.0992452101447
"2008-11-05",-11.2779921374805,-6.99144767293041
"2008-11-06",-11.5020483319994,-7.22922431669889
"2008-11-07",-11.883776868352,-7.4581738716632
"2008-11-10",-11.4806599473395,-7.17751327590441
"2008-11-11",-11.0226213650714,-6.92863338474001
"2008-11-12",-10.7963929796518,-6.72320632434952
"2008-11-13",-11.0904890706634,-6.96035652221255
"2008-11-14",-11.8216943396517,-7.37896890767322
"2008-11-17",-11.8346971393935,-7.42343330516323
"2008-11-18",-11.526560048371,-7.23438568805735
"2008-11-19",-10.8460369715086,-6.77825967745422
"2008-11-20",-11.8199508311876,-7.4486385505103
"2008-11-21",-12.7753587408287,-8.07955284712696
"2008-11-24",-13.0890464671669,-8.20757330945977
