"Date","alpha_0.01","alpha_0.05"
"2007-08-24",-3.01719672048592,-1.92801069577125
"2007-08-27",-2.93424234341482,-1.88064463975124
"2007-08-28",-2.86894320042933,-1.83967756240653
"2007-08-29",-3.12376022373029,-2.02164119645624
"2007-08-30",-3.22619435558125,-2.08901538973849
"2007-08-31",-3.10043795110105,-2.01155451684365
"2007-09-04",-3.03929999559741,-1.96616163403316
"2007-09-05",-2.96197838642067,-1.91327489884803
"2007-09-06",-2.87205727307498,-1.86100411224935
"2007-09-07",-2.8149213989765,-1.82217238679976
"2007-09-10",-2.87707258687193,-1.85860311181782
"2007-09-11",-2.79650064982663,-1.78944599871654
"2007-09-12",-2.7421393595999,-1.78243333087863
"2007-09-13",-2.65414808462741,-1.71410893697574
"2007-09-14",-2.60933981917802,-1.66945561793259
"2007-09-17",-2.53533401331768,-1.61446606010141
"2007-09-18",-2.43706714290727,-1.57057560348537
"2007-09-19",-3.08062954419511,-1.98559355857795
"2007-09-20",-2.99164191238338,-1.91499524070045
"2007-09-21",-2.89517706803157,-1.8662666951229
"2007-09-24",-2.83051754314233,-1.80457096250541
"2007-09-25",-2.73632476648766,-1.75345614840078
"2007-09-26",-2.70149301553288,-1.71374242037952
"2007-09-27",-2.62283766299422,-1.6599160511532
"2007-09-28",-2.54383824723282,-1.62667081335074
"2007-10-01",-2.46958307388923,-1.58218630343058
"2007-10-02",-2.50407281592125,-1.61460366653961
"2007-10-03",-2.44676135290613,-1.56369500430856
"2007-10-04",-2.41673091332518,-1.54508045859392
"2007-10-05",-2.36016201834819,-1.49815368952703
"2007-10-08",-2.36258725011758,-1.50796180670037
"2007-10-09",-2.28480305472757,-1.45819977210905
"2007-10-10",-2.27307078703164,-1.45105373073656
"2007-10-11",-2.20480324595718,-1.41234872573138
"2007-10-12",-2.18515109979219,-1.39578146628964
"2007-10-15",-2.17221078714725,-1.37422628303105
"2007-10-16",-2.173649751705,-1.37002879440884
"2007-10-17",-2.13479717858785,-1.3495741154334
"2007-10-18",-2.08752914443757,-1.32233409284171
"2007-10-19",-2.04279287535293,-1.2989391919216
"2007-10-22",-2.6559437927919,-1.67615263763116
"2007-10-23",-2.58327673691216,-1.64914708527415
"2007-10-24",-2.56499736287171,-1.64832874094075
"2007-10-25",-2.50181935018369,-1.5965975603226
"2007-10-26",-2.44694917422452,-1.54706005339553
"2007-10-29",-2.46842527399645,-1.5806647413097
"2007-10-30",-2.42388467698118,-1.54133112346532
"2007-10-31",-2.39700061605298,-1.52876736340938
"2007-11-01",-2.42111465685036,-1.5415823483966
"2007-11-02",-3.03018051241214,-1.92344760237434
"2007-11-05",-2.89116350303453,-1.8294248003561
"2007-11-06",-2.84472595952009,-1.80024744678983
"2007-11-07",-2.80033919854607,-1.78648751681554
"2007-11-08",-3.30581761937033,-2.10414549477579
"2007-11-09",-3.19200459187538,-2.02068226942528
"2007-11-12",-3.21577015261114,-2.0403146570031
"2007-11-13",-3.19456397606855,-2.04483720320203
"2007-11-14",-3.52787387299814,-2.23392529751508
"2007-11-15",-3.37886458079995,-2.14942950836702
"2007-11-16",-3.31866460367719,-2.11377783402464
"2007-11-19",-3.23795361512727,-2.05927927342115
"2007-11-20",-3.27566826616255,-2.09115966842216
"2007-11-21",-3.18461981844079,-2.02789893595656
"2007-11-23",-3.19549236270269,-2.03639968058574
"2007-11-26",-3.17927843928009,-2.0110921870456
"2007-11-27",-3.27604738936943,-2.08899082230052
"2007-11-28",-3.21479854260986,-2.05149908278867
"2007-11-29",-3.56357338117081,-2.28239973985181
"2007-11-30",-3.5323753101555,-2.23047873538767
"2007-12-03",-3.38088622245419,-2.15153675739005
"2007-12-04",-3.27374290088491,-2.09210333922893
"2007-12-05",-3.19459912812084,-2.03966735991564
"2007-12-06",-3.1816417293552,-2.03510011246915
"2007-12-07",-3.1863603100708,-2.03634615912341
"2007-12-10",-3.07337270942544,-1.95352313919097
"2007-12-11",-3.01176411678847,-1.92437298127408
"2007-12-12",-3.3723061848855,-2.13283171691481
"2007-12-13",-3.26406363377883,-2.05262920544315
"2007-12-14",-3.12777592675748,-1.98498151423614
"2007-12-17",-3.12534593043235,-1.98085580378328
"2007-12-18",-3.12186784426015,-1.99230406227916
"2007-12-19",-3.09120136011967,-1.97059880771882
"2007-12-20",-2.98455218252465,-1.88812410611689
"2007-12-21",-2.8857205563977,-1.84004594998435
"2007-12-24",-2.93453564857364,-1.86354146083086
"2007-12-26",-2.8695220600158,-1.83747922398833
"2007-12-27",-2.79738619453644,-1.77365957068118
"2007-12-28",-2.84876319225872,-1.80520700447625
"2007-12-31",-2.77716238561642,-1.74394602030882
"2008-01-02",-2.69728864859999,-1.70971230218571
"2008-01-03",-2.73869078395189,-1.74777691017783
"2008-01-04",-2.67042878028347,-1.69764460091271
"2008-01-07",-3.14405191590565,-1.99985627550775
"2008-01-08",-3.00113356160761,-1.92487233517286
"2008-01-09",-3.11556695752953,-1.98455004428669
"2008-01-10",-3.03653247331808,-1.9397352769718
"2008-01-11",-2.98218576175542,-1.90837903225805
"2008-01-14",-3.00137807718857,-1.90370925477832
"2008-01-15",-2.94389636291452,-1.87333291473808
"2008-01-16",-3.23826203917743,-2.06403567873826
"2008-01-17",-3.15545063015933,-2.01479428095227
"2008-01-18",-3.54867809354761,-2.28862474142502
"2008-01-22",-3.46346593085072,-2.19746053368608
"2008-01-23",-3.41747363513827,-2.18564812544863
"2008-01-24",-3.48109092855416,-2.21921451918483
"2008-01-25",-3.35985341561165,-2.1575205374117
"2008-01-28",-3.37786824115336,-2.16047103604243
"2008-01-29",-3.38506615703766,-2.14720591278004
"2008-01-30",-3.31152435200191,-2.12754472473542
"2008-01-31",-3.20705386327711,-2.05545066938035
"2008-02-01",-3.24905574136441,-2.07407479275711
"2008-02-04",-3.25263399675664,-2.08423997948809
"2008-02-05",-3.20414204551843,-2.04672667994468
"2008-02-06",-3.68927891806289,-2.36023632945751
"2008-02-07",-3.61616095486284,-2.30409782202798
"2008-02-08",-3.52983788903238,-2.25817062991452
"2008-02-11",-3.4068125237991,-2.19079283634973
"2008-02-12",-3.3322300097957,-2.11140381399535
"2008-02-13",-3.24206582720417,-2.06383502211307
"2008-02-14",-3.20349794645359,-2.05029041400891
"2008-02-15",-3.20622189554508,-2.04464587741895
"2008-02-19",-3.10269694250123,-1.98109794151316
"2008-02-20",-2.99313555575237,-1.91593327101614
"2008-02-21",-2.96711622057022,-1.89239000495979
"2008-02-22",-2.94989288018072,-1.87771793552743
"2008-02-25",-2.87700100014298,-1.83185252399587
"2008-02-26",-2.82344021664626,-1.82059819707949
"2008-02-27",-2.78071505005816,-1.78373562136068
"2008-02-28",-2.69268971489713,-1.72526560543015
"2008-02-29",-2.69781595107823,-1.71003811237364
"2008-03-03",-3.20888170989983,-2.06542510099324
"2008-03-04",-3.13360793396254,-1.9968286641673
"2008-03-05",-3.04029961376812,-1.94214313802784
"2008-03-06",-2.9731890898231,-1.89182162536428
"2008-03-07",-3.21950553321199,-2.05034368048187
"2008-03-10",-3.14422152964122,-2.0106348838267
"2008-03-11",-3.17877968424705,-2.03562703560295
"2008-03-12",-3.93421870591147,-2.47698060627013
"2008-03-13",-3.77941487736211,-2.41204173598185
"2008-03-14",-3.69470196890697,-2.34728075354862
"2008-03-17",-3.79539359234829,-2.41852832130859
"2008-03-18",-3.7439010929866,-2.37442595003916
"2008-03-19",-4.56853949360989,-2.92983209230857
"2008-03-20",-4.58040741235548,-2.93802266256493
"2008-03-24",-4.75849581312137,-3.01995041698748
"2008-03-25",-4.67475816891927,-2.99477967469091
"2008-03-26",-4.56473365269835,-2.90348970391431
"2008-03-27",-4.46953442989511,-2.85532299705125
"2008-03-28",-4.33177264486941,-2.79202408779658
"2008-03-31",-4.24238572540517,-2.71631622326417
"2008-04-01",-4.14432854859134,-2.63634716975317
"2008-04-02",-4.64776962722894,-2.98973302821624
"2008-04-03",-4.52137372017354,-2.88888512020518
"2008-04-04",-4.31235346566151,-2.77657313019423
"2008-04-07",-4.229520990343,-2.708231090093
"2008-04-08",-4.05594452919955,-2.61824969226802
"2008-04-09",-4.00182113823371,-2.55965340217669
"2008-04-10",-3.89098839921481,-2.5054794354999
"2008-04-11",-3.76332954301905,-2.42228487100704
"2008-04-14",-3.80872220677439,-2.43297599419639
"2008-04-15",-3.74200845797256,-2.39333030847507
"2008-04-16",-3.58805825202583,-2.28870484999972
